Recall,Precision,Model
0.17307692307692307,0.5625,XGBoost
0.15384615384615385,0.5333333333333333,XGBoost
0.15384615384615385,0.5714285714285714,XGBoost
0.15384615384615385,0.6153846153846154,XGBoost
0.15384615384615385,0.6666666666666666,XGBoost
0.1346153846153846,0.6363636363636364,XGBoost
0.11538461538461539,0.6,XGBoost
0.11538461538461539,0.6666666666666666,XGBoost
0.09615384615384616,0.625,XGBoost
0.07692307692307693,0.5714285714285714,XGBoost
0.07692307692307693,0.6666666666666666,XGBoost
0.07692307692307693,0.8,XGBoost
0.057692307692307696,0.75,XGBoost
0.038461538461538464,0.6666666666666666,XGBoost
0.038461538461538464,1.0,XGBoost
0.019230769230769232,1.0,XGBoost
0.0,1.0,XGBoost
