Recall,Precision,Model
0.17307692307692307,0.47368421052631576,Random Forest
0.15384615384615385,0.4444444444444444,Random Forest
0.1346153846153846,0.4117647058823529,Random Forest
0.1346153846153846,0.4375,Random Forest
0.1346153846153846,0.5,Random Forest
0.1346153846153846,0.5384615384615384,Random Forest
0.1346153846153846,0.6363636363636364,Random Forest
0.1346153846153846,0.7,Random Forest
0.1346153846153846,0.7777777777777778,Random Forest
0.11538461538461539,0.75,Random Forest
0.11538461538461539,0.8571428571428571,Random Forest
0.07692307692307693,0.8,Random Forest
0.07692307692307693,1.0,Random Forest
0.038461538461538464,1.0,Random Forest
0.019230769230769232,1.0,Random Forest
0.0,1.0,Random Forest
1.0,0.3611111111111111,Extra Trees
1.0,0.36363636363636365,Extra Trees
0.9807692307692307,0.3617021276595745,Extra Trees
0.9807692307692307,0.36428571428571427,Extra Trees
0.9807692307692307,0.3669064748201439,Extra Trees
0.9807692307692307,0.3695652173913043,Extra Trees
0.9807692307692307,0.3722627737226277,Extra Trees
0.9807692307692307,0.375,Extra Trees
0.9807692307692307,0.37777777777777777,Extra Trees
0.9807692307692307,0.3805970149253731,Extra Trees
0.9807692307692307,0.38345864661654133,Extra Trees
0.9807692307692307,0.38636363636363635,Extra Trees
0.9615384615384616,0.38461538461538464,Extra Trees
0.9615384615384616,0.3875968992248062,Extra Trees
0.9615384615384616,0.390625,Extra Trees
0.9615384615384616,0.3937007874015748,Extra Trees
0.9615384615384616,0.3968253968253968,Extra Trees
0.9230769230769231,0.3870967741935484,Extra Trees
0.9230769230769231,0.3902439024390244,Extra Trees
0.9230769230769231,0.39344262295081966,Extra Trees
0.9038461538461539,0.39166666666666666,Extra Trees
0.8846153846153846,0.39316239316239315,Extra Trees
0.8846153846153846,0.39655172413793105,Extra Trees
0.8846153846153846,0.4,Extra Trees
0.8653846153846154,0.39823008849557523,Extra Trees
0.8653846153846154,0.4017857142857143,Extra Trees
0.8653846153846154,0.40540540540540543,Extra Trees
0.8461538461538461,0.411214953271028,Extra Trees
0.7884615384615384,0.39805825242718446,Extra Trees
0.75,0.39,Extra Trees
0.7307692307692307,0.3838383838383838,Extra Trees
0.6923076923076923,0.3956043956043956,Extra Trees
0.6538461538461539,0.38202247191011235,Extra Trees
0.6538461538461539,0.39080459770114945,Extra Trees
0.6538461538461539,0.3953488372093023,Extra Trees
0.6538461538461539,0.4,Extra Trees
0.6538461538461539,0.40476190476190477,Extra Trees
0.6538461538461539,0.40963855421686746,Extra Trees
0.6153846153846154,0.4,Extra Trees
0.6153846153846154,0.4050632911392405,Extra Trees
0.5961538461538461,0.3974358974358974,Extra Trees
0.5576923076923077,0.3815789473684211,Extra Trees
0.5576923076923077,0.3918918918918919,Extra Trees
0.5576923076923077,0.3972602739726027,Extra Trees
0.5576923076923077,0.4027777777777778,Extra Trees
0.5384615384615384,0.39436619718309857,Extra Trees
0.5192307692307693,0.38571428571428573,Extra Trees
